Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/5/2015 4:33:11 PM,Light,4/5/1981 4:29:20 PM,4/5/1981 4:33:00 PM,220,-0.12,-0.12,
1,2,10/5/2015 4:38:27 PM,Light,4/5/1981 4:34:42 PM,4/5/1981 4:38:16 PM,214,0.05,-0.07,
1,3,10/5/2015 4:43:07 PM,Light,4/5/1981 4:39:34 PM,4/5/1981 4:42:57 PM,203,0.08,0.02,
2,4,10/5/2015 4:58:43 PM,Light,4/5/1981 4:54:28 PM,4/5/1981 4:58:32 PM,244,-0.05,-0.03,
2,5,10/5/2015 5:03:29 PM,Light,4/5/1981 4:59:40 PM,4/5/1981 5:03:19 PM,219,0.04,0.01,
3,6,10/5/2015 5:23:44 PM,Light,4/5/1981 5:19:58 PM,4/5/1981 5:23:34 PM,216,0.21,0.22,
4,7,10/5/2015 5:28:57 PM,Light,4/5/1981 5:25:05 PM,4/5/1981 5:28:46 PM,221,-0.17,0.05,
4,8,10/5/2015 5:32:47 PM,Light,4/5/1981 5:30:19 PM,4/5/1981 5:32:37 PM,138,0.06,0.11,
4,9,10/5/2015 5:38:29 PM,Light,4/5/1981 5:35:25 PM,4/5/1981 5:38:19 PM,174,0.06,0.17,
4,10,10/5/2015 5:44:42 PM,Light,4/5/1981 5:40:38 PM,4/5/1981 5:44:30 PM,232,-0.07,0.11,
5,11,10/5/2015 5:48:30 PM,Light,4/5/1981 5:45:33 PM,4/5/1981 5:48:20 PM,167,-0.05,0.06,
5,12,10/5/2015 5:53:32 PM,Light,4/5/1981 5:50:28 PM,4/5/1981 5:53:21 PM,173,-0.04,0.02,
5,13,10/5/2015 5:58:35 PM,Light,4/5/1981 5:55:57 PM,4/5/1981 5:58:24 PM,147,0.14,0.16,
5,14,10/5/2015 5:59:12 PM,Light,4/5/1981 5:58:36 PM,4/5/1981 5:59:01 PM,25,-0.03,0.13,
5,15,10/5/2015 6:04:31 PM,Light,4/5/1981 6:01:22 PM,4/5/1981 6:04:21 PM,179,-0.10,0.04,
6,16,10/5/2015 6:09:40 PM,Light,4/5/1981 6:06:29 PM,4/5/1981 6:09:29 PM,180,0.06,0.10,
6,17,10/5/2015 6:12:05 PM,Light,4/5/1981 6:11:15 PM,4/5/1981 6:11:54 PM,39,0.09,0.18,
42,18,10/6/2015 6:24:35 AM,Dark,4/5/1981 6:13:22 PM,4/6/1981 6:24:25 AM,43863,0.24,0.42,
42,19,10/6/2015 6:28:45 AM,Dark,4/6/1981 6:24:41 AM,4/6/1981 6:28:35 AM,234,-0.06,0.36,
43,20,10/6/2015 6:48:29 AM,Dark,4/6/1981 6:45:25 AM,4/6/1981 6:48:18 AM,173,0.05,0.41,
44,21,10/6/2015 6:59:01 AM,Light,4/6/1981 6:56:17 AM,4/6/1981 6:58:51 AM,154,-0.04,0.37,
44,22,10/6/2015 7:05:04 AM,Light,4/6/1981 7:01:44 AM,4/6/1981 7:04:54 AM,190,0.04,0.41,
44,23,10/6/2015 7:10:20 AM,Light,4/6/1981 7:07:17 AM,4/6/1981 7:10:09 AM,172,-0.07,0.34,
45,24,10/6/2015 7:21:18 AM,Light,4/6/1981 7:16:20 AM,4/6/1981 7:21:07 AM,287,0.06,0.40,
46,25,10/6/2015 7:37:26 AM,Light,4/6/1981 7:34:10 AM,4/6/1981 7:37:16 AM,186,-0.07,0.33,
46,26,10/6/2015 7:49:00 AM,Light,4/6/1981 7:45:00 AM,4/6/1981 7:48:50 AM,230,-0.06,0.28,
47,27,10/6/2015 7:54:06 AM,Light,4/6/1981 7:50:27 AM,4/6/1981 7:53:55 AM,208,0.11,0.39,
47,28,10/6/2015 8:05:29 AM,Light,4/6/1981 8:05:03 AM,4/6/1981 8:05:19 AM,16,-0.11,0.27,
47,29,10/6/2015 8:06:23 AM,Light,4/6/1981 8:05:46 AM,4/6/1981 8:06:12 AM,26,0.06,0.33,
47,30,10/6/2015 8:10:00 AM,Light,4/6/1981 8:06:57 AM,4/6/1981 8:09:50 AM,173,-0.09,0.24,
48,31,10/6/2015 8:15:38 AM,Light,4/6/1981 8:12:06 AM,4/6/1981 8:15:28 AM,202,-0.06,0.18,
48,32,10/6/2015 8:20:54 AM,Light,4/6/1981 8:17:31 AM,4/6/1981 8:20:44 AM,193,0.14,0.32,
48,33,10/6/2015 8:26:07 AM,Light,4/6/1981 8:23:03 AM,4/6/1981 8:25:56 AM,173,-0.06,0.27,
48,34,10/6/2015 8:31:39 AM,Light,4/6/1981 8:28:20 AM,4/6/1981 8:31:29 AM,189,0.10,0.37,
49,35,10/6/2015 8:37:09 AM,Light,4/6/1981 8:33:36 AM,4/6/1981 8:36:58 AM,202,0.04,0.40,
49,36,10/6/2015 8:41:40 AM,Light,4/6/1981 8:38:43 AM,4/6/1981 8:41:30 AM,167,-0.17,0.24,
49,37,10/6/2015 8:46:50 AM,Light,4/6/1981 8:43:52 AM,4/6/1981 8:46:39 AM,167,0.28,0.52,
49,38,10/6/2015 8:52:34 AM,Light,4/6/1981 8:49:16 AM,4/6/1981 8:52:23 AM,187,-0.27,0.25,
50,39,10/6/2015 9:02:50 AM,Light,4/6/1981 8:59:26 AM,4/6/1981 9:02:39 AM,193,0.05,0.30,
50,40,10/6/2015 9:07:15 AM,Light,4/6/1981 9:04:32 AM,4/6/1981 9:07:05 AM,153,-0.08,0.23,
50,41,10/6/2015 9:13:18 AM,Light,4/6/1981 9:09:51 AM,4/6/1981 9:13:08 AM,197,0.08,0.31,
51,42,10/6/2015 9:23:22 AM,Light,4/6/1981 9:20:40 AM,4/6/1981 9:23:11 AM,151,-0.06,0.25,
51,43,10/6/2015 9:28:57 AM,Light,4/6/1981 9:25:46 AM,4/6/1981 9:28:46 AM,180,0.06,0.31,
52,44,10/6/2015 9:50:17 AM,Light,4/6/1981 9:46:50 AM,4/6/1981 9:50:06 AM,196,-0.08,0.24,
52,45,10/6/2015 9:51:37 AM,Light,4/6/1981 9:50:22 AM,4/6/1981 9:51:27 AM,65,0.11,0.35,
53,46,10/6/2015 9:56:16 AM,Light,4/6/1981 9:51:41 AM,4/6/1981 9:56:06 AM,265,-0.05,0.30,
53,47,10/6/2015 10:07:06 AM,Light,4/6/1981 10:03:27 AM,4/6/1981 10:06:55 AM,208,0.08,0.37,
53,48,10/6/2015 10:12:30 AM,Light,4/6/1981 10:08:51 AM,4/6/1981 10:12:19 AM,208,-0.10,0.27,
54,49,10/6/2015 10:18:40 AM,Light,4/6/1981 10:14:02 AM,4/6/1981 10:18:29 AM,267,0.19,0.46,
54,50,10/6/2015 10:22:32 AM,Light,4/6/1981 10:18:40 AM,4/6/1981 10:22:21 AM,221,-0.16,0.30,
55,51,10/6/2015 10:37:51 AM,Light,4/6/1981 10:35:05 AM,4/6/1981 10:37:40 AM,155,0.08,0.38,
55,52,10/6/2015 10:43:31 AM,Light,4/6/1981 10:40:30 AM,4/6/1981 10:43:20 AM,170,-0.08,0.30,
55,53,10/6/2015 10:49:13 AM,Light,4/6/1981 10:45:43 AM,4/6/1981 10:49:02 AM,199,0.10,0.40,
55,54,10/6/2015 10:55:03 AM,Light,4/6/1981 10:51:16 AM,4/6/1981 10:54:52 AM,216,-0.08,0.31,
56,55,10/6/2015 11:05:34 AM,Light,4/6/1981 11:01:52 AM,4/6/1981 11:05:23 AM,211,-0.04,0.27,
