Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/5/2015 4:30:50 PM,Light,4/5/1981 4:28:53 PM,4/5/1981 4:30:40 PM,107,-0.06,-0.06,
2,2,10/5/2015 4:46:21 PM,Light,4/5/1981 4:45:26 PM,4/5/1981 4:46:10 PM,44,0.06,0.00,
2,3,10/5/2015 4:56:52 PM,Light,4/5/1981 4:55:50 PM,4/5/1981 4:56:41 PM,51,0.05,0.05,
8,4,10/5/2015 6:58:12 PM,Light,4/5/1981 6:57:30 PM,4/5/1981 6:58:01 PM,31,-0.05,0.00,
9,5,10/5/2015 7:07:10 PM,Dark,4/5/1981 7:06:00 PM,4/5/1981 7:07:00 PM,60,-0.04,-0.04,
9,6,10/5/2015 7:09:28 PM,Dark,4/5/1981 7:08:58 PM,4/5/1981 7:09:17 PM,19,0.06,0.02,
10,7,10/5/2015 7:28:50 PM,Dark,4/5/1981 7:28:08 PM,4/5/1981 7:28:40 PM,32,0.04,0.06,
11,8,10/5/2015 7:46:42 PM,Dark,4/5/1981 7:42:30 PM,4/5/1981 7:46:32 PM,242,0.05,0.11,
13,9,10/5/2015 8:39:38 PM,Dark,4/5/1981 8:38:45 PM,4/5/1981 8:39:28 PM,43,0.03,0.14,
13,10,10/5/2015 8:44:36 PM,Dark,4/5/1981 8:44:06 PM,4/5/1981 8:44:26 PM,20,-0.06,0.09,
16,11,10/5/2015 9:31:51 PM,Dark,4/5/1981 9:31:37 PM,4/5/1981 9:31:40 PM,3,-0.05,0.04,
16,12,10/5/2015 9:37:45 PM,Dark,4/5/1981 9:37:15 PM,4/5/1981 9:37:33 PM,18,0.03,0.07,
16,13,10/5/2015 9:42:57 PM,Dark,4/5/1981 9:39:46 PM,4/5/1981 9:42:47 PM,181,0.09,0.16,
16,14,10/5/2015 9:46:29 PM,Dark,4/5/1981 9:45:44 PM,4/5/1981 9:46:17 PM,33,0.04,0.20,
17,15,10/5/2015 9:56:04 PM,Dark,4/5/1981 9:55:42 PM,4/5/1981 9:55:53 PM,11,-0.06,0.14,
17,16,10/5/2015 10:00:23 PM,Dark,4/5/1981 9:59:24 PM,4/5/1981 10:00:12 PM,48,-0.03,0.11,
18,17,10/5/2015 10:12:30 PM,Dark,4/5/1981 10:08:10 PM,4/5/1981 10:12:20 PM,250,0.06,0.17,
18,18,10/5/2015 10:16:23 PM,Dark,4/5/1981 10:14:53 PM,4/5/1981 10:16:12 PM,79,0.06,0.23,
18,19,10/5/2015 10:27:06 PM,Dark,4/5/1981 10:26:46 PM,4/5/1981 10:26:56 PM,10,-0.06,0.17,
19,20,10/5/2015 10:31:10 PM,Dark,4/5/1981 10:27:14 PM,4/5/1981 10:30:59 PM,225,0.10,0.27,
19,21,10/5/2015 10:38:45 PM,Dark,4/5/1981 10:35:06 PM,4/5/1981 10:38:35 PM,209,0.03,0.30,
21,22,10/5/2015 11:10:42 PM,Dark,4/5/1981 11:09:07 PM,4/5/1981 11:10:32 PM,85,-0.08,0.22,
21,23,10/5/2015 11:12:52 PM,Dark,4/5/1981 11:11:31 PM,4/5/1981 11:12:42 PM,71,0.10,0.32,
21,24,10/5/2015 11:16:47 PM,Dark,4/5/1981 11:16:29 PM,4/5/1981 11:16:37 PM,8,-0.07,0.25,
21,25,10/5/2015 11:24:51 PM,Dark,4/5/1981 11:17:10 PM,4/5/1981 11:24:41 PM,451,0.11,0.36,
21,26,10/5/2015 11:26:56 PM,Dark,4/5/1981 11:26:34 PM,4/5/1981 11:26:46 PM,12,-0.06,0.29,
22,27,10/5/2015 11:30:28 PM,Dark,4/5/1981 11:30:02 PM,4/5/1981 11:30:17 PM,15,0.04,0.33,
22,28,10/5/2015 11:33:32 PM,Dark,4/5/1981 11:33:01 PM,4/5/1981 11:33:21 PM,20,-0.06,0.27,
22,29,10/5/2015 11:40:52 PM,Dark,4/5/1981 11:34:48 PM,4/5/1981 11:40:41 PM,353,0.05,0.32,
22,30,10/5/2015 11:45:18 PM,Dark,4/5/1981 11:44:47 PM,4/5/1981 11:45:07 PM,20,0.05,0.38,
22,31,10/5/2015 11:48:03 PM,Dark,4/5/1981 11:47:24 PM,4/5/1981 11:47:53 PM,29,-0.04,0.34,
23,32,10/5/2015 11:52:35 PM,Dark,4/5/1981 11:48:20 PM,4/5/1981 11:52:24 PM,244,0.08,0.42,
23,33,10/5/2015 11:58:16 PM,Dark,4/5/1981 11:58:02 PM,4/5/1981 11:58:05 PM,3,-0.15,0.27,
23,34,10/6/2015 12:03:36 AM,Dark,4/6/1981 11:59:23 PM,4/6/1981 12:03:25 AM,242,0.18,0.45,
28,35,10/6/2015 1:36:56 AM,Dark,4/6/1981 1:36:04 AM,4/6/1981 1:36:45 AM,41,-0.12,0.33,
28,36,10/6/2015 1:38:56 AM,Dark,4/6/1981 1:38:35 AM,4/6/1981 1:38:46 AM,11,0.03,0.36,
28,37,10/6/2015 1:46:45 AM,Dark,4/6/1981 1:46:23 AM,4/6/1981 1:46:35 AM,12,0.04,0.40,
29,38,10/6/2015 1:52:00 AM,Dark,4/6/1981 1:51:36 AM,4/6/1981 1:51:49 AM,13,-0.06,0.34,
31,39,10/6/2015 2:36:47 AM,Dark,4/6/1981 2:36:22 AM,4/6/1981 2:36:37 AM,15,-0.06,0.28,
35,40,10/6/2015 3:58:00 AM,Dark,4/6/1981 3:57:09 AM,4/6/1981 3:57:49 AM,40,-0.06,0.22,
35,41,10/6/2015 4:08:25 AM,Dark,4/6/1981 4:06:21 AM,4/6/1981 4:08:13 AM,112,0.06,0.28,
42,42,10/6/2015 6:29:03 AM,Dark,4/6/1981 6:28:40 AM,4/6/1981 6:28:53 AM,13,-0.13,0.15,
42,43,10/6/2015 6:29:49 AM,Dark,4/6/1981 6:29:33 AM,4/6/1981 6:29:39 AM,6,0.04,0.19,
43,44,10/6/2015 6:32:43 AM,Dark,4/6/1981 6:32:22 AM,4/6/1981 6:32:32 AM,10,-0.05,0.14,
43,45,10/6/2015 6:38:10 AM,Dark,4/6/1981 6:37:18 AM,4/6/1981 6:37:59 AM,41,0.03,0.18,
43,46,10/6/2015 6:51:26 AM,Dark,4/6/1981 6:47:07 AM,4/6/1981 6:51:15 AM,248,-0.04,0.14,
56,47,10/6/2015 11:03:26 AM,Light,4/6/1981 11:03:03 AM,4/6/1981 11:03:15 AM,12,-0.12,0.01,
57,48,10/6/2015 11:26:21 AM,Light,4/6/1981 11:25:47 AM,4/6/1981 11:26:11 AM,24,-0.03,-0.02,
57,49,10/6/2015 11:29:47 AM,Light,4/6/1981 11:29:22 AM,4/6/1981 11:29:37 AM,15,0.05,0.04,
57,50,10/6/2015 11:31:38 AM,Light,4/6/1981 11:31:00 AM,4/6/1981 11:31:28 AM,28,-0.04,0.00,
62,51,10/6/2015 1:10:15 PM,Light,4/6/1981 1:09:31 PM,4/6/1981 1:10:04 PM,33,-0.05,-0.05,
63,52,10/6/2015 1:16:56 PM,Light,4/6/1981 1:14:27 PM,4/6/1981 1:16:45 PM,138,0.03,-0.02,
63,53,10/6/2015 1:23:54 PM,Light,4/6/1981 1:23:29 PM,4/6/1981 1:23:44 PM,15,-0.04,-0.06,
71,54,10/6/2015 4:06:40 PM,Light,4/6/1981 3:57:55 PM,4/6/1981 4:06:29 PM,514,0.18,0.12,
74,55,10/6/2015 5:11:08 PM,Light,4/6/1981 5:03:51 PM,4/6/1981 5:10:57 PM,426,0.07,0.19,
74,56,10/6/2015 5:16:03 PM,Light,4/6/1981 5:11:45 PM,4/6/1981 5:15:53 PM,248,0.04,0.23,
77,57,10/6/2015 6:05:13 PM,Light,4/6/1981 5:57:31 PM,4/6/1981 6:05:02 PM,451,0.10,0.33,
77,58,10/6/2015 6:06:02 PM,Light,4/6/1981 6:05:37 PM,4/6/1981 6:05:52 PM,15,-0.05,0.28,
77,59,10/6/2015 6:07:55 PM,Light,4/6/1981 6:06:17 PM,4/6/1981 6:07:45 PM,88,0.08,0.36,
77,60,10/6/2015 6:12:57 PM,Light,4/6/1981 6:10:42 PM,4/6/1981 6:12:47 PM,125,0.10,0.47,
77,61,10/6/2015 6:16:57 PM,Light,4/6/1981 6:14:18 PM,4/6/1981 6:16:46 PM,148,-0.08,0.39,
