Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/7/2015 3:43:30 PM,Light,4/7/1981 3:43:06 PM,4/7/1981 3:43:20 PM,14,-0.11,-0.11,
1,2,10/7/2015 3:45:28 PM,Light,4/7/1981 3:45:10 PM,4/7/1981 3:45:17 PM,7,0.10,-0.01,
2,3,10/7/2015 4:43:18 PM,Light,4/7/1981 4:36:18 PM,4/7/1981 4:43:07 PM,409,0.12,0.11,
2,4,10/7/2015 4:45:21 PM,Light,4/7/1981 4:45:01 PM,4/7/1981 4:45:10 PM,9,-0.04,0.07,
3,5,10/7/2015 4:53:40 PM,Light,4/7/1981 4:50:13 PM,4/7/1981 4:53:29 PM,196,0.09,0.16,
4,6,10/7/2015 5:47:47 PM,Light,4/7/1981 5:47:12 PM,4/7/1981 5:47:37 PM,25,0.09,0.26,
5,7,10/7/2015 5:56:20 PM,Light,4/7/1981 5:53:31 PM,4/7/1981 5:56:10 PM,159,0.07,0.33,
6,8,10/7/2015 6:29:37 PM,Light,4/7/1981 6:26:49 PM,4/7/1981 6:29:26 PM,157,0.06,0.40,
6,9,10/7/2015 6:33:16 PM,Light,4/7/1981 6:32:41 PM,4/7/1981 6:33:05 PM,24,-0.05,0.35,
6,10,10/7/2015 6:41:43 PM,Light,4/7/1981 6:39:22 PM,4/7/1981 6:41:32 PM,130,0.09,0.44,
6,11,10/7/2015 6:56:14 PM,Light,4/7/1981 6:55:33 PM,4/7/1981 6:56:03 PM,30,-0.06,0.38,
7,12,10/7/2015 7:01:44 PM,Dark,4/7/1981 7:01:03 PM,4/7/1981 7:01:33 PM,30,0.05,0.44,
7,13,10/7/2015 7:16:43 PM,Dark,4/7/1981 7:11:27 PM,4/7/1981 7:16:33 PM,306,0.17,0.61,
8,14,10/7/2015 7:39:39 PM,Dark,4/7/1981 7:32:55 PM,4/7/1981 7:39:28 PM,393,0.19,0.80,
8,15,10/7/2015 7:47:21 PM,Dark,4/7/1981 7:46:54 PM,4/7/1981 7:47:10 PM,16,0.05,0.85,
8,16,10/7/2015 7:48:34 PM,Dark,4/7/1981 7:48:12 PM,4/7/1981 7:48:23 PM,11,-0.05,0.80,
8,17,10/7/2015 7:54:07 PM,Dark,4/7/1981 7:53:28 PM,4/7/1981 7:53:56 PM,28,0.03,0.83,
8,18,10/7/2015 7:58:40 PM,Dark,4/7/1981 7:56:32 PM,4/7/1981 7:58:30 PM,118,0.05,0.88,
8,19,10/7/2015 8:03:00 PM,Dark,4/7/1981 7:58:43 PM,4/7/1981 8:02:49 PM,246,0.17,1.05,
