Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,12/22/2015 2:49:11 PM,Light,6/22/1981 2:48:46 PM,6/22/1981 2:49:01 PM,15,-0.09,-0.09,
2,2,12/22/2015 2:51:08 PM,Light,6/22/1981 2:49:22 PM,6/22/1981 2:50:57 PM,95,0.10,0.01,
3,3,12/22/2015 3:12:42 PM,Light,6/22/1981 3:09:02 PM,6/22/1981 3:12:31 PM,209,-0.09,-0.08,
3,4,12/22/2015 3:14:13 PM,Light,6/22/1981 3:13:35 PM,6/22/1981 3:14:03 PM,28,0.07,0.00,
3,5,12/22/2015 3:17:44 PM,Light,6/22/1981 3:16:02 PM,6/22/1981 3:17:34 PM,92,0.05,0.04,
3,6,12/22/2015 3:21:00 PM,Light,6/22/1981 3:19:58 PM,6/22/1981 3:20:49 PM,51,-0.09,-0.04,
4,7,12/22/2015 3:30:42 PM,Light,6/22/1981 3:27:23 PM,6/22/1981 3:30:31 PM,188,0.07,0.03,
4,8,12/22/2015 3:41:26 PM,Light,6/22/1981 3:39:21 PM,6/22/1981 3:41:16 PM,115,0.04,0.06,
4,9,12/22/2015 3:46:17 PM,Light,6/22/1981 3:41:28 PM,6/22/1981 3:46:06 PM,278,0.07,0.13,
5,10,12/22/2015 3:58:11 PM,Light,6/22/1981 3:57:30 PM,6/22/1981 3:58:01 PM,31,0.03,0.16,
6,11,12/22/2015 4:30:26 PM,Light,6/22/1981 4:26:02 PM,6/22/1981 4:30:16 PM,254,0.14,0.30,
7,12,12/22/2015 4:34:40 PM,Light,6/22/1981 4:34:13 PM,6/22/1981 4:34:29 PM,16,0.03,0.33,
7,13,12/22/2015 4:37:11 PM,Light,6/22/1981 4:34:42 PM,6/22/1981 4:37:01 PM,139,-0.04,0.30,
7,14,12/22/2015 4:50:43 PM,Light,6/22/1981 4:47:38 PM,6/22/1981 4:50:32 PM,174,0.04,0.33,
8,15,12/22/2015 5:03:58 PM,Light,6/22/1981 4:59:35 PM,6/22/1981 5:03:47 PM,252,0.06,0.39,
9,16,12/22/2015 5:18:01 PM,Light,6/22/1981 5:17:40 PM,6/22/1981 5:17:50 PM,10,0.10,0.49,
10,17,12/22/2015 5:31:52 PM,Light,6/22/1981 5:31:29 PM,6/22/1981 5:31:42 PM,13,0.09,0.58,
10,18,12/22/2015 5:40:11 PM,Light,6/22/1981 5:33:27 PM,6/22/1981 5:40:01 PM,394,-0.04,0.54,
10,19,12/22/2015 5:51:22 PM,Light,6/22/1981 5:44:35 PM,6/22/1981 5:51:12 PM,397,0.09,0.63,
11,20,12/22/2015 5:53:16 PM,Light,6/22/1981 5:51:31 PM,6/22/1981 5:53:05 PM,94,-0.04,0.59,
11,21,12/22/2015 6:02:12 PM,Light,6/22/1981 5:55:42 PM,6/22/1981 6:02:01 PM,379,0.10,0.69,
12,22,12/22/2015 6:13:21 PM,Light,6/22/1981 6:04:53 PM,6/22/1981 6:13:10 PM,497,0.05,0.74,
12,23,12/22/2015 6:24:04 PM,Light,6/22/1981 6:17:34 PM,6/22/1981 6:23:53 PM,379,0.08,0.82,
12,24,12/22/2015 6:26:58 PM,Light,6/22/1981 6:26:27 PM,6/22/1981 6:26:48 PM,21,0.15,0.97,
13,25,12/22/2015 6:35:03 PM,Light,6/22/1981 6:28:41 PM,6/22/1981 6:34:52 PM,371,-0.14,0.83,
13,26,12/22/2015 6:45:45 PM,Light,6/22/1981 6:39:13 PM,6/22/1981 6:45:35 PM,382,0.04,0.87,
13,27,12/22/2015 6:49:09 PM,Light,6/22/1981 6:46:56 PM,6/22/1981 6:48:58 PM,122,0.11,0.98,
13,28,12/22/2015 6:50:27 PM,Light,6/22/1981 6:50:10 PM,6/22/1981 6:50:17 PM,7,-0.06,0.93,
14,29,12/22/2015 6:59:14 PM,Light,6/22/1981 6:57:32 PM,6/22/1981 6:59:03 PM,91,0.08,1.00,
14,30,12/22/2015 7:06:59 PM,Light,6/22/1981 7:01:00 PM,6/22/1981 7:06:48 PM,348,0.10,1.10,
14,31,12/22/2015 7:07:47 PM,Light,6/22/1981 7:07:05 PM,6/22/1981 7:07:36 PM,31,-0.08,1.02,
15,32,12/22/2015 7:17:14 PM,Dark,6/22/1981 7:11:19 PM,6/22/1981 7:17:04 PM,345,0.06,1.07,
15,33,12/22/2015 7:20:07 PM,Dark,6/22/1981 7:19:49 PM,6/22/1981 7:19:56 PM,7,0.08,1.15,
15,34,12/22/2015 7:21:22 PM,Dark,6/22/1981 7:20:59 PM,6/22/1981 7:21:12 PM,13,-0.13,1.03,
15,35,12/22/2015 7:27:49 PM,Dark,6/22/1981 7:21:34 PM,6/22/1981 7:27:38 PM,364,0.08,1.11,
16,36,12/22/2015 7:38:15 PM,Dark,6/22/1981 7:32:11 PM,6/22/1981 7:38:04 PM,353,-0.03,1.08,
16,37,12/22/2015 7:48:03 PM,Dark,6/22/1981 7:41:34 PM,6/22/1981 7:47:52 PM,378,0.18,1.25,
16,38,12/22/2015 7:51:25 PM,Dark,6/22/1981 7:51:04 PM,6/22/1981 7:51:15 PM,11,-0.06,1.19,
17,39,12/22/2015 7:59:09 PM,Dark,6/22/1981 7:52:26 PM,6/22/1981 7:58:59 PM,393,0.11,1.30,
17,40,12/22/2015 8:08:38 PM,Dark,6/22/1981 8:02:30 PM,6/22/1981 8:08:27 PM,357,-0.04,1.26,
17,41,12/22/2015 8:10:38 PM,Dark,6/22/1981 8:09:17 PM,6/22/1981 8:10:27 PM,70,0.08,1.34,
18,42,12/22/2015 8:18:45 PM,Dark,6/22/1981 8:11:41 PM,6/22/1981 8:18:34 PM,413,0.06,1.41,
18,43,12/22/2015 8:21:56 PM,Dark,6/22/1981 8:21:38 PM,6/22/1981 8:21:45 PM,7,-0.03,1.37,
18,44,12/22/2015 8:28:40 PM,Dark,6/22/1981 8:22:40 PM,6/22/1981 8:28:29 PM,349,-0.04,1.33,
18,45,12/22/2015 8:31:34 PM,Dark,6/22/1981 8:30:26 PM,6/22/1981 8:31:23 PM,57,0.07,1.41,
19,46,12/22/2015 8:39:08 PM,Dark,6/22/1981 8:32:39 PM,6/22/1981 8:38:57 PM,378,0.04,1.45,
19,47,12/22/2015 8:40:46 PM,Dark,6/22/1981 8:40:00 PM,6/22/1981 8:40:35 PM,35,-0.08,1.37,
19,48,12/22/2015 8:49:30 PM,Dark,6/22/1981 8:43:12 PM,6/22/1981 8:49:20 PM,368,0.14,1.51,
21,49,12/22/2015 9:19:41 PM,Dark,6/22/1981 9:13:04 PM,6/22/1981 9:19:31 PM,387,0.07,1.58,
24,50,12/22/2015 10:19:39 PM,Dark,6/22/1981 10:18:38 PM,6/22/1981 10:19:28 PM,50,0.05,1.63,
26,51,12/22/2015 11:06:33 PM,Dark,6/22/1981 11:00:33 PM,6/22/1981 11:06:22 PM,349,0.05,1.69,
