"","age","animal.Alive","animal.Background","animal.Cage","animal.Cause_of_Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values","HighFatKnockout","Knockout"
"779",185,FALSE,"Mixed",165374,"Sacrificed","M","+/+; +/+",4362,186,9386,"Muscle TSC1","Plasma Glucose","2016-01-26","fed",64082,"121",TRUE,"High Fat Diet"
"780",186,FALSE,"Mixed",165374,"Sacrificed","M","+/+; +/+",4362,186,9386,"Muscle TSC1","Body Weight","2016-01-27","fasted",64094,"40900",TRUE,"High Fat Diet"
"781",186,FALSE,"Mixed",165374,"Sacrificed","M","+/+; +/+",4362,186,9386,"Muscle TSC1","Plasma Glucose","2016-01-27","fasted",64105,"80",TRUE,"High Fat Diet"
"782",97,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Body Weight","2015-10-30","fed",58676,"32500",TRUE,"High Fat Diet"
"783",97,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Total Fat Mass","2015-10-30","fed",58704,"6820",TRUE,"High Fat Diet"
"784",97,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Lean Mass","2015-10-30","fed",58733,"24610",TRUE,"High Fat Diet"
"785",104,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Body Weight","2015-11-06","fed",59262,"33900",TRUE,"High Fat Diet"
"786",104,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Total Fat Mass","2015-11-06","fed",59296,"8110",TRUE,"High Fat Diet"
"787",104,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Lean Mass","2015-11-06","fed",59331,"24840",TRUE,"High Fat Diet"
"788",72,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Body Weight","2015-10-05","fed",60178,"27800",TRUE,"High Fat Diet"
"789",72,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Total Fat Mass","2015-10-05","fed",60197,"2880",TRUE,"High Fat Diet"
"790",72,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Lean Mass","2015-10-05","fed",60216,"24190",TRUE,"High Fat Diet"
"791",90,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Body Weight","2015-10-23","fed",60301,"30000",TRUE,"High Fat Diet"
"792",90,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Total Fat Mass","2015-10-23","fed",60338,"4880",TRUE,"High Fat Diet"
"793",90,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Lean Mass","2015-10-23","fed",60360,"24160",TRUE,"High Fat Diet"
"794",111,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Body Weight","2015-11-13","fed",60474,"36000",TRUE,"High Fat Diet"
"795",111,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Total Fat Mass","2015-11-13","fed",60506,"9820",TRUE,"High Fat Diet"
"796",111,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Lean Mass","2015-11-13","fed",60537,"24770",TRUE,"High Fat Diet"
"797",118,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Body Weight","2015-11-20","fed",60581,"38200",TRUE,"High Fat Diet"
"798",118,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Total Fat Mass","2015-11-20","fed",60621,"11440",TRUE,"High Fat Diet"
"799",118,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Lean Mass","2015-11-20","fed",60773,"25550",TRUE,"High Fat Diet"
"800",126,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Body Weight","2015-11-28","fed",60824,"39000",TRUE,"High Fat Diet"
"801",126,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Total Fat Mass","2015-11-28","fed",60856,"12600",TRUE,"High Fat Diet"
"802",126,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Lean Mass","2015-11-28","fed",60887,"25120",TRUE,"High Fat Diet"
"803",132,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Body Weight","2015-12-04","fed",61357,"39900",TRUE,"High Fat Diet"
"804",132,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Total Fat Mass","2015-12-04","fed",61400,"13550",TRUE,"High Fat Diet"
"805",132,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Lean Mass","2015-12-04","fed",61443,"24990",TRUE,"High Fat Diet"
"806",139,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Body Weight","2015-12-11","fed",62177,"41000",TRUE,"High Fat Diet"
"807",139,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Total Fat Mass","2015-12-11","fed",62241,"13970",TRUE,"High Fat Diet"
"808",139,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Lean Mass","2015-12-11","fed",62284,"25690",TRUE,"High Fat Diet"
"809",146,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Body Weight","2015-12-18","fed",62847,"41800",TRUE,"High Fat Diet"
"810",146,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Total Fat Mass","2015-12-18","fed",62909,"14790",TRUE,"High Fat Diet"
"811",146,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Lean Mass","2015-12-18","fed",62971,"25720",TRUE,"High Fat Diet"
"812",150,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Body Weight","2015-12-22","fed",63044,"42300",TRUE,"High Fat Diet"
"813",150,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Total Fat Mass","2015-12-22","fed",63063,"14510",TRUE,"High Fat Diet"
"814",150,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Lean Mass","2015-12-22","fed",63082,"26120",TRUE,"High Fat Diet"
"815",167,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Body Weight","2016-01-08","fed",63515,"43300",TRUE,"High Fat Diet"
"816",167,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Total Fat Mass","2016-01-08","fed",63584,"15020",TRUE,"High Fat Diet"
"817",167,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Lean Mass","2016-01-08","fed",63652,"27080",TRUE,"High Fat Diet"
"818",174,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Body Weight","2016-01-15","fed",63801,"46000",TRUE,"High Fat Diet"
"819",174,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Total Fat Mass","2016-01-15","fed",63867,"16910",TRUE,"High Fat Diet"
"820",174,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Lean Mass","2016-01-15","fed",63933,"27970",TRUE,"High Fat Diet"
"821",185,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Body Weight","2016-01-26","fed",64039,"46500",TRUE,"High Fat Diet"
"822",185,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Total Fat Mass","2016-01-26","fed",64056,"17340",TRUE,"High Fat Diet"
"823",185,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Lean Mass","2016-01-26","fed",64073,"28420",TRUE,"High Fat Diet"
"824",185,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Plasma Glucose","2016-01-26","fed",64085,"174",TRUE,"High Fat Diet"
"825",186,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Body Weight","2016-01-27","fasted",64096,"44900",TRUE,"High Fat Diet"
"826",186,FALSE,"Mixed",165374,"Sacrificed","M","+/+; Tg/+",4365,186,9389,"Muscle TSC1","Plasma Glucose","2016-01-27","fasted",64107,"71",TRUE,"High Fat Diet"
"827",97,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Body Weight","2015-10-30","fed",58670,"24300",TRUE,"High Fat Diet"
"828",97,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Total Fat Mass","2015-10-30","fed",58698,"5340",TRUE,"High Fat Diet"
"829",97,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Lean Mass","2015-10-30","fed",58727,"17980",TRUE,"High Fat Diet"
"830",104,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Body Weight","2015-11-06","fed",59267,"26700",TRUE,"High Fat Diet"
"831",104,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Total Fat Mass","2015-11-06","fed",59302,"7100",TRUE,"High Fat Diet"
"832",104,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Lean Mass","2015-11-06","fed",59336,"18620",TRUE,"High Fat Diet"
"833",72,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Body Weight","2015-10-05","fed",60179,"21100",TRUE,"High Fat Diet"
"834",72,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Total Fat Mass","2015-10-05","fed",60198,"2800",TRUE,"High Fat Diet"
"835",72,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Lean Mass","2015-10-05","fed",60217,"17820",TRUE,"High Fat Diet"
"836",90,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Body Weight","2015-10-23","fed",60302,"23400",TRUE,"High Fat Diet"
"837",90,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Total Fat Mass","2015-10-23","fed",60339,"4920",TRUE,"High Fat Diet"
"838",90,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Lean Mass","2015-10-23","fed",60362,"17450",TRUE,"High Fat Diet"
"839",111,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Body Weight","2015-11-13","fed",60489,"27000",TRUE,"High Fat Diet"
"840",111,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Total Fat Mass","2015-11-13","fed",60520,"7720",TRUE,"High Fat Diet"
"841",111,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Lean Mass","2015-11-13","fed",60551,"18060",TRUE,"High Fat Diet"
"842",118,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Body Weight","2015-11-20","fed",60594,"26500",TRUE,"High Fat Diet"
"843",118,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Total Fat Mass","2015-11-20","fed",60634,"7920",TRUE,"High Fat Diet"
"844",118,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Lean Mass","2015-11-20","fed",60746,"17510",TRUE,"High Fat Diet"
"845",126,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Body Weight","2015-11-28","fed",60818,"29200",TRUE,"High Fat Diet"
"846",126,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Total Fat Mass","2015-11-28","fed",60850,"9990",TRUE,"High Fat Diet"
"847",126,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Lean Mass","2015-11-28","fed",60881,"17820",TRUE,"High Fat Diet"
"848",132,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Body Weight","2015-12-04","fed",61346,"31100",TRUE,"High Fat Diet"
"849",132,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Total Fat Mass","2015-12-04","fed",61389,"12010",TRUE,"High Fat Diet"
"850",132,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Lean Mass","2015-12-04","fed",61432,"17980",TRUE,"High Fat Diet"
"851",139,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Body Weight","2015-12-11","fed",62171,"31600",TRUE,"High Fat Diet"
"852",139,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Total Fat Mass","2015-12-11","fed",62235,"12530",TRUE,"High Fat Diet"
"853",139,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Lean Mass","2015-12-11","fed",62278,"17770",TRUE,"High Fat Diet"
"854",146,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Body Weight","2015-12-18","fed",62841,"18800",TRUE,"High Fat Diet"
"855",146,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Total Fat Mass","2015-12-18","fed",62903,"3090",TRUE,"High Fat Diet"
"856",146,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Lean Mass","2015-12-18","fed",62965,"14980",TRUE,"High Fat Diet"
"857",150,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Body Weight","2015-12-22","fed",63038,"32100",TRUE,"High Fat Diet"
"858",150,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Total Fat Mass","2015-12-22","fed",63057,"12780",TRUE,"High Fat Diet"
"859",150,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Lean Mass","2015-12-22","fed",63076,"18050",TRUE,"High Fat Diet"
"860",167,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Body Weight","2016-01-08","fed",63509,"34200",TRUE,"High Fat Diet"
"861",167,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Total Fat Mass","2016-01-08","fed",63578,"1780",TRUE,"High Fat Diet"
"862",167,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Lean Mass","2016-01-08","fed",63646,"20180",TRUE,"High Fat Diet"
"863",174,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Body Weight","2016-01-15","fed",63795,"33300",TRUE,"High Fat Diet"
"864",174,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Total Fat Mass","2016-01-15","fed",63861,"13160",TRUE,"High Fat Diet"
"865",174,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Lean Mass","2016-01-15","fed",63927,"18810",TRUE,"High Fat Diet"
"866",185,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Body Weight","2016-01-26","fed",64033,"36400",TRUE,"High Fat Diet"
"867",185,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Total Fat Mass","2016-01-26","fed",64050,"15780",TRUE,"High Fat Diet"
"868",185,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Lean Mass","2016-01-26","fed",64067,"19520",TRUE,"High Fat Diet"
"869",185,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Plasma Glucose","2016-01-26","fed",64078,"123",TRUE,"High Fat Diet"
"870",186,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Body Weight","2016-01-27","fasted",64090,"34900",TRUE,"High Fat Diet"
"871",186,FALSE,"Mixed",165374,"Sacrificed","F","fl/fl; +/+",4368,186,9392,"Muscle TSC1","Plasma Glucose","2016-01-27","fasted",64101,"90",TRUE,"High Fat Diet"
"872",97,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Body Weight","2015-10-30","fed",58671,"17500",TRUE,"High Fat Diet"
"873",97,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Total Fat Mass","2015-10-30","fed",58699,"2110",TRUE,"High Fat Diet"
"874",97,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Lean Mass","2015-10-30","fed",58728,"14760",TRUE,"High Fat Diet"
"875",104,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Body Weight","2015-11-06","fed",59268,"18600",TRUE,"High Fat Diet"
"876",104,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Total Fat Mass","2015-11-06","fed",59303,"2350",TRUE,"High Fat Diet"
"877",104,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Lean Mass","2015-11-06","fed",59337,"15560",TRUE,"High Fat Diet"
"878",72,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Body Weight","2015-10-05","fed",60180,"16000",TRUE,"High Fat Diet"
"879",72,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Total Fat Mass","2015-10-05","fed",60199,"1440",TRUE,"High Fat Diet"
"880",72,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Lean Mass","2015-10-05","fed",60218,"13850",TRUE,"High Fat Diet"
"881",90,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Body Weight","2015-10-23","fed",60305,"17600",TRUE,"High Fat Diet"
"882",90,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Total Fat Mass","2015-10-23","fed",60342,"2440",TRUE,"High Fat Diet"
"883",90,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Lean Mass","2015-10-23","fed",60367,"14570",TRUE,"High Fat Diet"
"884",111,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Body Weight","2015-11-13","fed",60490,"18400",TRUE,"High Fat Diet"
"885",111,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Total Fat Mass","2015-11-13","fed",60521,"2310",TRUE,"High Fat Diet"
"886",111,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Lean Mass","2015-11-13","fed",60552,"15160",TRUE,"High Fat Diet"
"887",118,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Body Weight","2015-11-20","fed",60595,"18600",TRUE,"High Fat Diet"
"888",118,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Total Fat Mass","2015-11-20","fed",60635,"2680",TRUE,"High Fat Diet"
"889",118,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Lean Mass","2015-11-20","fed",60747,"15300",TRUE,"High Fat Diet"
"890",126,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Body Weight","2015-11-28","fed",60814,"18800",TRUE,"High Fat Diet"
"891",126,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Total Fat Mass","2015-11-28","fed",60846,"2790",TRUE,"High Fat Diet"
"892",126,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Lean Mass","2015-11-28","fed",60877,"15290",TRUE,"High Fat Diet"
"893",132,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Body Weight","2015-12-04","fed",61349,"18800",TRUE,"High Fat Diet"
"894",132,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Total Fat Mass","2015-12-04","fed",61392,"2780",TRUE,"High Fat Diet"
"895",132,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Lean Mass","2015-12-04","fed",61435,"15920",TRUE,"High Fat Diet"
"896",139,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Body Weight","2015-12-11","fed",62167,"18700",TRUE,"High Fat Diet"
"897",139,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Total Fat Mass","2015-12-11","fed",62231,"2960",TRUE,"High Fat Diet"
"898",139,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Lean Mass","2015-12-11","fed",62274,"15130",TRUE,"High Fat Diet"
"899",146,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Body Weight","2015-12-18","fed",62837,"32300",TRUE,"High Fat Diet"
"900",146,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Total Fat Mass","2015-12-18","fed",62899,"13360",TRUE,"High Fat Diet"
"901",146,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Lean Mass","2015-12-18","fed",62961,"17900",TRUE,"High Fat Diet"
"902",150,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Body Weight","2015-12-22","fed",63034,"18900",TRUE,"High Fat Diet"
"903",150,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Total Fat Mass","2015-12-22","fed",63053,"2840",TRUE,"High Fat Diet"
"904",150,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Lean Mass","2015-12-22","fed",63072,"15170",TRUE,"High Fat Diet"
"905",167,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Body Weight","2016-01-08","fed",63505,"20700",TRUE,"High Fat Diet"
"906",167,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Total Fat Mass","2016-01-08","fed",63574,"4070",TRUE,"High Fat Diet"
"907",167,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Lean Mass","2016-01-08","fed",63642,"16010",TRUE,"High Fat Diet"
"908",174,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Body Weight","2016-01-15","fed",63791,"19700",TRUE,"High Fat Diet"
"909",174,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Total Fat Mass","2016-01-15","fed",63857,"3270",TRUE,"High Fat Diet"
"910",174,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Lean Mass","2016-01-15","fed",63923,"15730",TRUE,"High Fat Diet"
"911",185,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Body Weight","2016-01-26","fed",64029,"20900",TRUE,"High Fat Diet"
"912",185,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Total Fat Mass","2016-01-26","fed",64046,"3930",TRUE,"High Fat Diet"
"913",185,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Lean Mass","2016-01-26","fed",64063,"16250",TRUE,"High Fat Diet"
"914",185,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Plasma Glucose","2016-01-26","fed",64074,"105",TRUE,"High Fat Diet"
"915",186,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Body Weight","2016-01-27","fasted",64086,"19900",TRUE,"High Fat Diet"
"916",186,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4370,186,9394,"Muscle TSC1","Plasma Glucose","2016-01-27","fasted",64097,"64",TRUE,"High Fat Diet"
"917",97,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4371,186,9395,"Muscle TSC1","Body Weight","2015-10-30","fed",58672,"19500",TRUE,"High Fat Diet"
"918",97,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4371,186,9395,"Muscle TSC1","Total Fat Mass","2015-10-30","fed",58700,"3020",TRUE,"High Fat Diet"
"919",97,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4371,186,9395,"Muscle TSC1","Lean Mass","2015-10-30","fed",58729,"15560",TRUE,"High Fat Diet"
"920",104,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4371,186,9395,"Muscle TSC1","Body Weight","2015-11-06","fed",59269,"19600",TRUE,"High Fat Diet"
"921",104,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4371,186,9395,"Muscle TSC1","Total Fat Mass","2015-11-06","fed",59304,"3490",TRUE,"High Fat Diet"
"922",104,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4371,186,9395,"Muscle TSC1","Lean Mass","2015-11-06","fed",59338,"15540",TRUE,"High Fat Diet"
"923",72,FALSE,"Mixed",165374,"Sacrificed","F","+/+; +/+",4371,186,9395,"Muscle TSC1","Body Weight","2015-10-05","fed",60181,"17700",TRUE,"High Fat Diet"
