Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,11/30/2015 4:06:23 PM,Light,11/30/2015 4:05:36 PM,11/30/2015 4:06:12 PM,36,0.10,0.10,
1,2,11/30/2015 4:06:59 PM,Light,11/30/2015 4:06:24 PM,11/30/2015 4:06:48 PM,24,-0.10,0.01,
1,3,11/30/2015 4:08:05 PM,Light,11/30/2015 4:07:01 PM,11/30/2015 4:07:55 PM,54,-0.04,-0.03,
1,4,11/30/2015 4:14:10 PM,Light,11/30/2015 4:08:15 PM,11/30/2015 4:13:59 PM,344,0.11,0.07,
1,5,11/30/2015 4:14:45 PM,Light,11/30/2015 4:14:10 PM,11/30/2015 4:14:34 PM,24,-0.08,0.00,
2,6,11/30/2015 4:35:00 PM,Light,11/30/2015 4:30:04 PM,11/30/2015 4:34:49 PM,285,-0.13,-0.14,
2,7,11/30/2015 4:35:33 PM,Light,11/30/2015 4:35:01 PM,11/30/2015 4:35:22 PM,21,0.10,-0.03,
2,8,11/30/2015 4:35:48 PM,Light,11/30/2015 4:35:34 PM,11/30/2015 4:35:38 PM,4,0.04,0.01,
2,9,11/30/2015 4:46:43 PM,Light,11/30/2015 4:44:09 PM,11/30/2015 4:46:32 PM,143,0.03,0.04,
2,10,11/30/2015 4:50:34 PM,Light,11/30/2015 4:50:10 PM,11/30/2015 4:50:23 PM,13,-0.05,-0.01,
2,11,11/30/2015 4:51:50 PM,Light,11/30/2015 4:51:27 PM,11/30/2015 4:51:39 PM,12,-0.09,-0.10,
3,12,11/30/2015 4:57:30 PM,Light,11/30/2015 4:51:54 PM,11/30/2015 4:57:20 PM,326,0.10,0.00,
3,13,11/30/2015 4:59:05 PM,Light,11/30/2015 4:58:48 PM,11/30/2015 4:58:54 PM,6,-0.03,-0.03,
3,14,11/30/2015 5:05:44 PM,Light,11/30/2015 5:05:11 PM,11/30/2015 5:05:34 PM,23,0.04,0.01,
3,15,11/30/2015 5:06:19 PM,Light,11/30/2015 5:05:47 PM,11/30/2015 5:06:08 PM,21,-0.03,-0.02,
6,16,11/30/2015 6:14:51 PM,Light,11/30/2015 6:02:10 PM,11/30/2015 6:14:41 PM,751,-0.04,-0.06,
6,17,11/30/2015 6:15:43 PM,Light,11/30/2015 6:15:29 PM,11/30/2015 6:15:33 PM,4,-0.10,-0.16,
6,18,11/30/2015 6:16:19 PM,Light,11/30/2015 6:15:46 PM,11/30/2015 6:16:08 PM,22,0.09,-0.07,
8,19,11/30/2015 7:24:43 PM,Dark,11/30/2015 6:57:13 PM,11/30/2015 7:24:33 PM,1640,-0.07,-0.14,
9,20,11/30/2015 7:38:10 PM,Dark,11/30/2015 7:24:46 PM,11/30/2015 7:37:59 PM,793,0.07,-0.07,
9,21,11/30/2015 7:52:35 PM,Dark,11/30/2015 7:51:24 PM,11/30/2015 7:52:24 PM,60,-0.09,-0.16,
12,22,11/30/2015 8:46:45 PM,Dark,11/30/2015 8:32:14 PM,11/30/2015 8:46:35 PM,861,0.14,-0.02,
12,23,11/30/2015 8:47:30 PM,Dark,11/30/2015 8:46:46 PM,11/30/2015 8:47:20 PM,34,-0.13,-0.15,
12,24,11/30/2015 8:59:32 PM,Dark,11/30/2015 8:47:35 PM,11/30/2015 8:59:21 PM,706,0.06,-0.10,
13,25,11/30/2015 9:27:12 PM,Dark,11/30/2015 8:59:51 PM,11/30/2015 9:27:01 PM,1630,-0.10,-0.20,
15,26,11/30/2015 10:07:43 PM,Dark,11/30/2015 9:42:20 PM,11/30/2015 10:07:32 PM,1512,-0.06,-0.26,
16,27,11/30/2015 10:34:28 PM,Dark,11/30/2015 10:07:45 PM,11/30/2015 10:34:18 PM,1593,0.05,-0.21,
18,28,11/30/2015 11:27:36 PM,Dark,11/30/2015 11:14:22 PM,11/30/2015 11:27:26 PM,784,-0.04,-0.25,
23,29,12/1/2015 1:30:44 AM,Dark,12/1/2015 1:19:03 AM,12/1/2015 1:30:33 AM,690,-0.05,-0.30,
26,30,12/1/2015 3:04:20 AM,Dark,12/1/2015 2:52:53 AM,12/1/2015 3:04:09 AM,676,0.05,-0.24,
26,31,12/1/2015 3:05:32 AM,Dark,12/1/2015 3:04:23 AM,12/1/2015 3:05:21 AM,58,-0.05,-0.30,
30,32,12/1/2015 4:42:52 AM,Dark,12/1/2015 4:02:58 AM,12/1/2015 4:42:41 AM,2383,-0.09,-0.39,
30,33,12/1/2015 4:43:19 AM,Dark,12/1/2015 4:42:53 AM,12/1/2015 4:43:08 AM,15,0.14,-0.25,
31,34,12/1/2015 4:56:41 AM,Dark,12/1/2015 4:43:20 AM,12/1/2015 4:56:31 AM,791,-0.08,-0.33,
31,35,12/1/2015 4:56:59 AM,Dark,12/1/2015 4:56:44 AM,12/1/2015 4:56:49 AM,5,-0.05,-0.37,
