Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
225,1,12/4/2015 3:38:25 PM,Light,12/4/2015 3:20:37 PM,12/4/2015 3:38:15 PM,1058,-215.48,-215.48,
226,2,12/4/2015 3:45:12 PM,Light,12/4/2015 3:44:56 PM,12/4/2015 3:45:01 PM,5,-0.03,-215.51,
226,3,12/4/2015 3:46:17 PM,Light,12/4/2015 3:45:13 PM,12/4/2015 3:46:06 PM,53,0.09,-215.43,
226,4,12/4/2015 3:51:31 PM,Light,12/4/2015 3:46:36 PM,12/4/2015 3:51:20 PM,284,0.25,-215.18,
226,5,12/4/2015 3:51:56 PM,Light,12/4/2015 3:51:32 PM,12/4/2015 3:51:46 PM,14,-0.07,-215.25,
226,6,12/4/2015 3:52:18 PM,Light,12/4/2015 3:52:04 PM,12/4/2015 3:52:07 PM,3,0.03,-215.21,
226,7,12/4/2015 3:52:58 PM,Light,12/4/2015 3:52:34 PM,12/4/2015 3:52:48 PM,14,-0.09,-215.30,
226,8,12/4/2015 3:53:35 PM,Light,12/4/2015 3:52:59 PM,12/4/2015 3:53:24 PM,25,0.04,-215.26,
226,9,12/4/2015 3:54:13 PM,Light,12/4/2015 3:53:54 PM,12/4/2015 3:54:03 PM,9,0.16,-215.10,
226,10,12/4/2015 3:54:46 PM,Light,12/4/2015 3:54:14 PM,12/4/2015 3:54:36 PM,22,-0.12,-215.21,
226,11,12/4/2015 3:58:35 PM,Light,12/4/2015 3:54:48 PM,12/4/2015 3:58:25 PM,217,0.16,-215.06,
226,12,12/4/2015 4:00:11 PM,Light,12/4/2015 3:58:37 PM,12/4/2015 4:00:01 PM,84,-0.13,-215.19,
226,13,12/4/2015 4:06:25 PM,Light,12/4/2015 4:01:26 PM,12/4/2015 4:06:15 PM,289,0.09,-215.10,
226,14,12/4/2015 4:07:05 PM,Light,12/4/2015 4:06:27 PM,12/4/2015 4:06:55 PM,28,-0.15,-215.25,
227,15,12/4/2015 4:12:32 PM,Light,12/4/2015 4:07:20 PM,12/4/2015 4:12:21 PM,301,0.27,-214.99,
227,16,12/4/2015 4:12:48 PM,Light,12/4/2015 4:12:33 PM,12/4/2015 4:12:38 PM,5,-0.14,-215.13,
227,17,12/4/2015 4:14:34 PM,Light,12/4/2015 4:12:50 PM,12/4/2015 4:14:23 PM,93,-0.22,-215.35,
227,18,12/4/2015 4:16:02 PM,Light,12/4/2015 4:14:43 PM,12/4/2015 4:15:52 PM,69,0.23,-215.12,
227,19,12/4/2015 4:21:58 PM,Light,12/4/2015 4:21:37 PM,12/4/2015 4:21:48 PM,11,0.18,-214.94,
227,20,12/4/2015 4:25:53 PM,Light,12/4/2015 4:22:07 PM,12/4/2015 4:25:42 PM,215,-0.16,-215.10,
227,21,12/4/2015 4:28:40 PM,Light,12/4/2015 4:28:09 PM,12/4/2015 4:28:30 PM,21,0.05,-215.06,
228,22,12/4/2015 4:34:26 PM,Light,12/4/2015 4:28:50 PM,12/4/2015 4:34:15 PM,325,0.19,-214.86,
228,23,12/4/2015 4:35:37 PM,Light,12/4/2015 4:34:27 PM,12/4/2015 4:35:27 PM,60,-0.13,-215.00,
228,24,12/4/2015 4:36:11 PM,Light,12/4/2015 4:35:56 PM,12/4/2015 4:36:01 PM,5,0.04,-214.96,
228,25,12/4/2015 4:36:44 PM,Light,12/4/2015 4:36:12 PM,12/4/2015 4:36:34 PM,22,0.06,-214.90,
228,26,12/4/2015 4:37:38 PM,Light,12/4/2015 4:37:14 PM,12/4/2015 4:37:28 PM,14,0.04,-214.86,
228,27,12/4/2015 4:38:50 PM,Light,12/4/2015 4:38:00 PM,12/4/2015 4:38:39 PM,39,-0.06,-214.92,
228,28,12/4/2015 4:41:43 PM,Light,12/4/2015 4:39:03 PM,12/4/2015 4:41:33 PM,150,-0.10,-215.02,
228,29,12/4/2015 4:44:32 PM,Light,12/4/2015 4:43:47 PM,12/4/2015 4:44:22 PM,35,0.18,-214.84,
228,30,12/4/2015 4:44:57 PM,Light,12/4/2015 4:44:34 PM,12/4/2015 4:44:47 PM,13,-0.07,-214.91,
