Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
372,1,12/7/2015 5:49:38 AM,Dark,12/4/2015 3:24:55 PM,12/7/2015 5:49:28 AM,224673,-219.45,-219.45,
372,2,12/7/2015 6:04:23 AM,Dark,12/7/2015 5:57:28 AM,12/7/2015 6:04:12 AM,404,-0.04,-219.49,
372,3,12/7/2015 6:04:44 AM,Dark,12/7/2015 6:04:30 AM,12/7/2015 6:04:34 AM,4,0.08,-219.42,
373,4,12/7/2015 6:26:58 AM,Dark,12/7/2015 6:20:08 AM,12/7/2015 6:26:47 AM,399,-0.22,-219.64,
373,5,12/7/2015 6:27:51 AM,Dark,12/7/2015 6:27:05 AM,12/7/2015 6:27:40 AM,35,0.19,-219.45,
375,6,12/7/2015 7:18:57 AM,Light,12/7/2015 6:27:54 AM,12/7/2015 7:18:46 AM,3052,-0.05,-219.51,
377,7,12/7/2015 7:57:25 AM,Light,12/7/2015 7:34:30 AM,12/7/2015 7:57:14 AM,1364,0.12,-219.39,
377,8,12/7/2015 8:05:29 AM,Light,12/7/2015 7:57:26 AM,12/7/2015 8:05:18 AM,472,-0.08,-219.47,
377,9,12/7/2015 8:19:07 AM,Light,12/7/2015 8:12:22 AM,12/7/2015 8:18:56 AM,394,0.12,-219.35,
378,10,12/7/2015 8:41:35 AM,Light,12/7/2015 8:19:08 AM,12/7/2015 8:41:25 AM,1337,-0.27,-219.62,
379,11,12/7/2015 8:49:43 AM,Light,12/7/2015 8:42:24 AM,12/7/2015 8:49:32 AM,428,0.22,-219.40,
379,12,12/7/2015 8:49:58 AM,Light,12/7/2015 8:49:44 AM,12/7/2015 8:49:47 AM,3,-0.10,-219.50,
