Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,11/30/2015 4:08:05 PM,Light,11/30/2015 4:05:26 PM,11/30/2015 4:07:54 PM,148,0.08,0.08,
1,2,11/30/2015 4:13:20 PM,Light,11/30/2015 4:08:09 PM,11/30/2015 4:13:10 PM,301,-0.07,0.01,
11,3,11/30/2015 8:36:25 PM,Dark,11/30/2015 4:13:21 PM,11/30/2015 8:36:14 PM,15773,0.33,0.34,
100,4,12/2/2015 10:31:30 AM,Light,11/30/2015 8:36:26 PM,12/2/2015 10:31:20 AM,136494,2.90,3.24,
225,5,12/4/2015 3:18:41 PM,Light,12/2/2015 10:31:38 AM,12/4/2015 3:18:30 PM,190012,7.68,10.92,
225,6,12/4/2015 3:19:14 PM,Light,12/4/2015 3:18:56 PM,12/4/2015 3:19:03 PM,7,-0.04,10.88,
225,7,12/4/2015 3:21:03 PM,Light,12/4/2015 3:19:25 PM,12/4/2015 3:20:52 PM,87,219.95,230.84,
225,8,12/4/2015 3:22:01 PM,Light,12/4/2015 3:21:08 PM,12/4/2015 3:21:50 PM,42,-221.24,9.60,
225,9,12/4/2015 3:22:59 PM,Light,12/4/2015 3:22:16 PM,12/4/2015 3:22:49 PM,33,0.09,9.69,
225,10,12/4/2015 3:25:13 PM,Light,12/4/2015 3:23:02 PM,12/4/2015 3:25:03 PM,121,-0.07,9.62,
225,11,12/4/2015 3:28:20 PM,Light,12/4/2015 3:27:26 PM,12/4/2015 3:28:10 PM,44,-0.13,9.49,
225,12,12/4/2015 3:31:52 PM,Light,12/4/2015 3:28:23 PM,12/4/2015 3:31:42 PM,199,0.14,9.64,
225,13,12/4/2015 3:32:44 PM,Light,12/4/2015 3:32:03 PM,12/4/2015 3:32:33 PM,30,-0.04,9.59,
226,14,12/4/2015 3:45:52 PM,Light,12/4/2015 3:40:30 PM,12/4/2015 3:45:41 PM,311,0.09,9.68,
