Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,11/30/2015 4:08:30 PM,Light,11/30/2015 4:07:36 PM,11/30/2015 4:08:20 PM,44,-0.08,-0.08,
1,2,11/30/2015 4:17:21 PM,Light,11/30/2015 4:14:03 PM,11/30/2015 4:17:10 PM,187,0.09,0.01,
1,3,11/30/2015 4:27:18 PM,Light,11/30/2015 4:24:04 PM,11/30/2015 4:27:08 PM,184,-0.10,-0.09,
2,4,11/30/2015 4:37:18 PM,Light,11/30/2015 4:33:59 PM,11/30/2015 4:37:07 PM,188,0.04,-0.05,
2,5,11/30/2015 4:37:47 PM,Light,11/30/2015 4:37:25 PM,11/30/2015 4:37:36 PM,11,-0.07,-0.12,
2,6,11/30/2015 4:41:55 PM,Light,11/30/2015 4:41:40 PM,11/30/2015 4:41:44 PM,4,0.15,0.03,
2,7,11/30/2015 4:43:10 PM,Light,11/30/2015 4:42:33 PM,11/30/2015 4:42:59 PM,26,-0.22,-0.19,
2,8,11/30/2015 4:47:32 PM,Light,11/30/2015 4:43:16 PM,11/30/2015 4:47:21 PM,245,0.24,0.06,
2,9,11/30/2015 4:48:28 PM,Light,11/30/2015 4:47:45 PM,11/30/2015 4:48:18 PM,33,-0.11,-0.06,
3,10,11/30/2015 4:58:14 PM,Light,11/30/2015 4:51:41 PM,11/30/2015 4:58:03 PM,382,0.17,0.11,
3,11,11/30/2015 5:01:40 PM,Light,11/30/2015 4:59:50 PM,11/30/2015 5:01:29 PM,99,-0.12,-0.01,
3,12,11/30/2015 5:03:29 PM,Light,11/30/2015 5:01:47 PM,11/30/2015 5:03:17 PM,90,-0.25,-0.26,
3,13,11/30/2015 5:07:30 PM,Light,11/30/2015 5:03:29 PM,11/30/2015 5:07:19 PM,230,0.32,0.06,
3,14,11/30/2015 5:20:53 PM,Light,11/30/2015 5:09:46 PM,11/30/2015 5:20:42 PM,656,-0.05,0.01,
